Title,Date,User,Body,Rating 
"Almost too much, but great",04/04/2016,StgeCrewGirl,"Episode 1 was bonkers. There were parts where I almost had to turn it off because of the intensity, but it kept me hooked. I kept thinking as I listened to it ""one of the hosts of All Things Considered is doing this?"" I'm intrigued to see where it goes next.",5
Cool,04/04/2016,Who? Who?,Cool,5
Provide deep insights,04/05/2016,FunFanFunNameTaken,"Another amazing podcast by NPR! I love the first episode, and waiting for the future ones.",5
Review,04/05/2016,Newtscholar8,Made me think about how we as a society perceive addicts . Very interesting .,4
Very well done,04/05/2016,Pandoxxx,This is a very well done podcast. The quality (and tone) is similar to Serial. Cannot wait for more episodes.,5
Wow!,04/05/2016,The byters,Great insight and detailed reporting! Such a sad and troubling situation in Austin IN. This is a story every city must listen to and learn from.,5
Awesome,04/05/2016,Bak06001,Really enjoyed this first episode and look forward to more,5
Like a friend telling you a story,04/05/2016,Nerdvideo,I like the reporters style of storytelling and her friendly voice. It almost seems like she's sitting at my kitchen table telling me a story over a cup of tea.,4
Favorite podcast right now.,04/05/2016,j Lehhvbb,Only one episode out and I've been re-listening to it over 8 times. Production value and storytelling is so well produced.,5
Great podcast so far,04/05/2016,Relaxed girl,Listened to first one. If it continues like that one they have a serious fan and loyal listener.,5
Awesome,04/05/2016,hearts•are•magnets,A new favorite!,5
Really cool concept,04/06/2016,Klucille,Really like this idea & the first episode was a total win for me. Definitely subscribing.,5
An uncomfortably in-depth and real podcast,04/06/2016,Drummerboydyl,"The first episode had me engrossed and unable to stop listening. Informative and unflinching, Embedded dove right into a story of victims of a widespread issue plaguing our nation, adding human voices and faces to a problem that is easy for people to distance themselves from.",5
Great!!,04/06/2016,louiseadventures,Love this kind of reporting! NPR does a great job finding some of the best personalities to do some really interesting stories. Thank you for another great podcast to ear-guzzle.,5
Perfect,04/06/2016,Jen06-8,This is just what I've been looking for. Very excited for this new podcast.,5
Love it,04/06/2016,Pslk12,First episode was great. Looking forward to the next one about the Waco bikers story.,5
Fantastic,04/01/2016,Berner owner,Kelly Mcevers does a fantastic job with the first episode. Can't wait for next week's episode!,5
Bad,04/01/2016,fishset,Kelly McEvers needs to find a new line of work.,1
Fantastic!,04/01/2016,2Robert2011,I cannot recommend this more highly. Do not miss this.,5
"The news, but more human",04/01/2016,Someguy98,"Fantastic. Gives you a completely different relationship with the news, and new ways to feel for the people involved in these stories.",5
Love this new podcast!,04/01/2016,Soilrulz13,Listening to every episode for sure! Very interesting topics!,5
Simply outstanding!,04/02/2016,Huntryx,This in-depth look at what has become a very dark plague is timely as well as Revealing and a potent reality check as many communities have been caught offguard by the terrible consequences of this addiction. The deeper question of why so many people in our culture seem to need to use drugs as coping mechanisms will continue to be part of a conversation in which we all need to participate. This is a good start.,5
Excellent!,04/02/2016,Jenny Beeeeeee,Looking forward to more episodes.,5
Big,04/02/2016,Faceoffate,"Brilliant
Insightful
Graphic",5
Great start,04/02/2016,KatieG26,"Loved the episode. It’s a lot more about the reporter than usual NPR reporting, but it also allows us access to a world we wouldn’t know about.",5
Fabulous journalism,04/03/2016,Lulu the cat,"Smart, thoughtful, deeply reported - with a conscience.",5
I like the human perspective,04/03/2016,Truculent65,"I love how the reporters talk to regular, normal people to get their perspective on the story.",5
"Dark, Immersive and Thought Provoking",04/03/2016,barbarians_at_the_gate,The first episode was frankly very disturbing but a perspective from the victims largely missing from the sensationalized at-arms-length media coverage of the opioid epidemic so far. I’ll definitely be looking forward to new episodes.,5
Wonderful new podcast!!!,04/03/2016,Scott_FL_1970,"If you find me in the back room of a run down house, I'll be listening to the podcast. I only tried it once, but I'm already addicted :)",5
Great first episode,04/03/2016,nzhottie1992,"Very great look into a very painful topic. Very well done, made me cry a few times and very much humanised the issue. Can't wait for the next episode!",5
Educating,04/03/2016,emmab02,I love NPR. Refreshing radio with real topics and well thought through delivery.,5
NPR Embedded,04/03/2016,Lance Rulau,Great podcast. Subscribe!,4
Embedded is a breath of fresh air,04/03/2016,moikuls,Love it.,5
Tell me something I don't know!,04/03/2016,Choiquechoique,"NPR is capable of more, and I wish their foray into long-form podcasting had been a success.",2
Harm reduction,04/04/2016,Jcat pdx 45,Daily IV user myself. crippling physical dependence. Thank god I live in Oregon. Needle exchange near me/ you can legally purchase sharps at any pharmacy without a prescription or even proof that you are 18/ They also hand out narcan (reverses overdoses) to anybody that asks the friendly folks at 'outside in' the NEP that is closest to me. Oregon has reversed 200 + in the one or two years legislation allowed narcan. Also I have never had to share a needle. Never had an abbess. Always recycle. I still have to purchase micron filters online. Micron filters are the safest way to IV pharmaceuticals. If I didn't live in Oregon and didn't have easy and free access to sharps I'm afraid that in my weakest moments of unbearable shaking and WDS that I could have found myself in a similar situation as these guys. Please consider finding out the policies in your states and help people like me that need harm reduction.,5
Time for change,04/04/2016,Jcat pdx 45,"It's time to start changing public opinion in regards to addiction. The media does a great job of showing us the worst of my kind. They show the worst case senecio of what drug addiction looks like. %1 of the substance enthusiast population is portrayed as will lacking, poor and uneducated. with any group of people there will always be those that take it to the extreme. For example Isis. That is probably less than %1 of people of the Muslim faith. We must resist the temptation to apply what we see on the news and apply it to all Muslims. Public perception has little remorse for addicts. They are ostracized from society and viewed as people that just need to summon the will to stop, pick themselves up by there bootstraps and surrender to a higher power. This story helps change that perception by showing non-users the complexities of physical opioid dependence. This was written by somebody that has a job, a family, a dream, and a life threatening disease that isn't curable but is treatable. Lets start treating addiction by changing perception towards my kind. We can't eliminate all drugs just like we can't stop people from humping, but we can invest in publicly funded programs that make it safe to do either one of those things. I dose intravenously (slam, shot-up, IV, bang, ride the Crimson cruise) 5-10 times a day, everyday, for 4 years and counting. That's a lot of needles! let's make it easy to get clean ones and properly dispose of used ones so that I can continue to have proudly never shared a needle. If it gets any harder and republicans (not exclusively) fight needle exchange services the way they fight planed parenthood centers I will join the community of my peers that have crossed that threshold. knowing I had exhausted every possibly resource within my means before resorting to doing the unthinkable.",5
